actual,proposed
1.6078544855117798,2.1292002201080322
1.5995454788208008,2.906905174255371
1.5912353992462158,2.2393786907196045
1.5801538228988647,2.0726161003112793
1.6557761430740356,2.212230682373047
1.649963617324829,3.0865025520324707
1.6441503763198853,2.309964418411255
1.6646085977554321,2.1012210845947266
1.6527326107025146,2.6377580165863037
1.6467938423156738,2.1843600273132324
1.6438242197036743,2.3055269718170166
1.6425769329071045,2.2930543422698975
1.6306408643722534,2.263823986053467
2.0415475368499756,2.1372196674346924
2.0340394973754883,7.426682949066162
2.0919413566589355,2.7758285999298096
2.0880613327026367,3.5218358039855957
2.076418876647949,2.9233016967773438
2.0686557292938232,2.7357962131500244
2.196866512298584,2.8961341381073
2.176206350326538,3.0582759380340576
2.1555373668670654,2.8366494178771973
2.158440113067627,2.9614789485931396
2.1501269340515137,3.0917437076568604
2.141812562942505,3.0101940631866455
2.121020793914795,2.7674126625061035
2.057966709136963,2.9694454669952393
2.0417120456695557,2.1049461364746094
2.0335826873779297,2.7780256271362305
2.029517650604248,2.7678756713867188
2.0150094032287598,2.800349473953247
2.0069186687469482,2.6734392642974854
1.998826503753662,2.727745532989502
1.99073326587677,2.7176339626312256
1.9785912036895752,2.707150459289551
1.9704948663711548,2.6502230167388916
1.962813138961792,2.6755380630493164
1.950636863708496,2.670666217803955
1.9384578466415405,2.615427017211914
1.9262763261795044,2.590076446533203
1.9181538820266724,2.5773823261260986
1.776189923286438,2.5996034145355225
1.7686066627502441,1.0876069068908691
2.410365581512451,2.3985793590545654
2.4000909328460693,8.0
2.3898143768310547,3.256545066833496
2.4401347637176514,3.2448720932006836
2.4242985248565674,3.9195849895477295
2.4137375354766846,3.2392468452453613
2.40317440032959,3.2702791690826416
2.392608880996704,3.2589094638824463
2.376755475997925,3.246171712875366
2.310462713241577,3.167880058288574
2.279242753982544,2.5632846355438232
2.242793321609497,2.8844571113586426
2.2167415618896484,2.7682039737701416
2.195889949798584,2.8438870906829834
2.0727076530456543,2.8663597106933594
2.0426888465881348,1.6794562339782715
2.0076451301574707,2.550245523452759
1.9826000928878784,2.461193561553955
1.962556004524231,2.523898124694824
1.9895124435424805,2.546743869781494
1.9639121294021606,3.043612241744995
1.9485464096069336,2.4823827743530273
1.9280521869659424,2.5781025886535645
1.9024239778518677,2.493988037109375
1.753814697265625,2.404711961746216
1.7346664667129517,0.9847796559333801
1.7155122756958008,2.2376511096954346
1.7011429071426392,2.2037062644958496
1.681978702545166,2.239057779312134
1.5088919401168823,2.1663689613342285
1.5002046823501587,0.41379496455192566
